commit,parent_commit,timestamp,status,hypothesis,prediction,config_diff,primary_metric,delta_vs_parent,verdict_allocator,allocator_p_value,allocator_ci_low,allocator_ci_high,classifier_primary_metric,classifier_delta_vs_parent,verdict_gate,gate_p_value,gate_ci_low,gate_ci_high,verdict_gate_return,stability_std,stability_min,metadata_path,override_reason,note,error
2933de1b,250701a4,2026-06-19T05:03:06+00:00,success,"In the lean model, return_windows [1,5] may still be slightly collinear; collapsing to a single [5] window tests whether the 1-day return adds anything or is the last bit of return redundancy","ROC AUC holds or rises marginally; a fall marks [1,5] as the return floor","model_features.classifier.return_windows: [1, 5] -> [5]",-0.00148167988434,0.000823247208014,within_noise,0.264398787027,-0.0006671770698,0.00244235805283,0.0117765310731,4.96489758942e-05,within_noise,0.212735148339,-0.00505377407967,0.00119531314137,within_noise,0.00718890650784,-0.0132160474606,/Users/richard/Desktop/pp/finance/StockWatch/.research/research_runs/20260619T050127248986Z/metadata.json,,,
ebe45329,250701a4,2026-06-19T05:04:50+00:00,success,"drawdown was the weakest signal-carrier (-0.0003 when dropped alone); inside the lean model its small signal may now be redundant with the surviving risk/trend features, so dropping it could be neutral or AUC-positive",ROC AUC holds or rises if drawdown is now redundant; a fall confirms it still carries unique signal,"model_features.classifier.drawdown_windows: [10, 20] -> []",-0.00214000943366,0.000164917658693,within_noise,0.916102588204,-0.00172506122196,0.0015043734131,0.0110614686026,-0.000665413494571,within_noise,0.791667132293,-0.00467530006538,0.00342776388479,within_noise,0.0066848081182,-0.015557416448,/Users/richard/Desktop/pp/finance/StockWatch/.research/research_runs/20260619T050308409513Z/metadata.json,,,
f76bc4ee,250701a4,2026-06-19T05:06:33+00:00,success,Stacking both final cuts (return->[5] and dropping drawdown) yields the absolute minimal signal-carrier set; tests the lower bound where further pruning starts to cost discrimination,ROC AUC at the peak or just past it; a clear fall vs 250701a4 marks the minimal model as over-pruned and confirms 250701a4 as the best,"model_features.classifier.drawdown_windows: [10, 20] -> []; model_features.classifier.return_windows: [1, 5] -> [5]",-0.00293611946537,-0.000631192373018,within_noise,0.333296868481,-0.00254412240859,0.000798830807762,0.011752459537,2.55774397963e-05,within_noise,0.480329488114,-0.00635564243213,0.00307190527355,within_noise,0.00794067137542,-0.0183973157539,/Users/richard/Desktop/pp/finance/StockWatch/.research/research_runs/20260619T050453563648Z/metadata.json,,,
894b7f19,2933de1b,2026-06-19T05:54:03+00:00,success,"C was rank-redundant on the 14-family model, but with only ~6 cleaner feature groups stronger L2 (C=0.3) may now meaningfully shrink the surviving coefficients and improve calibration without the noise families to fight","ROC AUC roughly flat (rank-based), Brier/log-loss improve if stronger reg helps the lean model",classifier.c_value: 1.0 -> 0.3,-0.000804808343493,0.000676871540843,within_noise,0.412994841221,-0.000814446060401,0.00228993614728,0.0119702180382,0.000193686965171,within_noise,0.82045970521,-0.000786485812562,0.000698099532204,within_noise,0.00723772486429,-0.0166005772122,/Users/richard/Desktop/pp/finance/StockWatch/.research/research_runs/20260619T055222536352Z/metadata.json,,,
72d266e0,2933de1b,2026-06-19T05:55:46+00:00,success,Conversely the lean model may be under-fit with few features; weaker reg (C=2.0) lets the surviving signal-carriers express larger coefficients,"ROC AUC flat, calibration moves opposite to C=0.3 — brackets the lean-model regularization gradient",classifier.c_value: 1.0 -> 2.0,-0.00165923258702,-0.000177552702688,within_noise,0.808255640293,-0.00147330201437,0.00111650473453,0.0118120501934,3.55191203378e-05,within_noise,0.794361670048,-0.000355645717317,0.000483553032679,within_noise,0.00713307619564,-0.0145496350006,/Users/richard/Desktop/pp/finance/StockWatch/.research/research_runs/20260619T055405642802Z/metadata.json,,,
992205e5,2933de1b,2026-06-19T05:57:23+00:00,success,"A wide weaker-reg probe (C=5.0) maps the far end of the gradient; on few features it should spread probabilities most, testing whether the gate operating point shifts favorably","ROC AUC flat, largest calibration/probability-spread change of the three",classifier.c_value: 1.0 -> 5.0,-0.00177238213035,-0.000290702246011,within_noise,0.688627353857,-0.00170811536152,0.0011914906647,0.0120338782029,0.000257347129807,within_noise,0.185919996178,-0.000165142881651,0.000800762356145,within_noise,0.00759853561826,-0.013973102382,/Users/richard/Desktop/pp/finance/StockWatch/.research/research_runs/20260619T055548650586Z/metadata.json,,,
2c242338,2933de1b,2026-06-19T06:00:20+00:00,success,"cs_return is the strongest signal-carrier (-0.0031 when dropped); adding a short 5-bar cross-sectional window captures faster relative-strength rotation that the [10,20] windows miss","ROC AUC rises if short-horizon cross-sectional momentum adds signal; flat/down means [10,20] already captured it","model_features.classifier.cs_return_windows: [10, 20] -> [5, 10, 20]",-0.00109870234564,0.0003829775387,within_noise,0.591430635043,-0.00100171027526,0.00171033066471,0.0136380092111,0.00186147813804,within_noise,0.183695248552,-0.000781820906157,0.00452443347649,within_noise,0.00738504953851,-0.0133831486937,/Users/richard/Desktop/pp/finance/StockWatch/.research/research_runs/20260619T055838047319Z/metadata.json,,,
3ef143f8,2933de1b,2026-06-19T06:13:31+00:00,success,own return was collapsed to [5]; re-adding a 2-bar return gives the lean gate a very-short-horizon momentum/reversal term that may carry signal now that the noise families are gone,ROC AUC rises if 2-bar return is informative; flat/down confirms [5] is the return floor,"model_features.classifier.return_windows: [5] -> [2, 5]",-0.000576749025035,0.0009049308593,within_noise,0.351923205583,-0.000712694999126,0.00220478688147,0.010389310539,-0.00138722053411,within_noise,0.0657592019162,-4.15236528976e-05,0.00661712909143,within_noise,0.00656939513635,-0.0105789614572,/Users/richard/Desktop/pp/finance/StockWatch/.research/research_runs/20260619T060023770801Z/metadata.json,,,
10b068ee,2933de1b,2026-06-19T06:15:18+00:00,success,"the kept EMAs are [8,21]; a fast 5-bar EMA adds a shorter trend slope that may sharpen the gate's trend read","ROC AUC rises if a faster EMA adds trend signal beyond ema[8,21] and sma[20,50]","model_features.classifier.ema_windows: [8, 21] -> [5, 8, 21]",-0.000959813852233,0.000521866032102,within_noise,0.57100141826,-0.00112256154716,0.00218070865341,0.0118332995595,5.67684864609e-05,within_noise,0.710428271898,-0.00191451074974,0.0012302386691,within_noise,0.0067684480829,-0.0147606437998,/Users/richard/Desktop/pp/finance/StockWatch/.research/research_runs/20260619T061333988493Z/metadata.json,,,
0021f9ce,2933de1b,2026-06-19T06:18:23+00:00,success,Short cross-sectional return (5) helped; a 3-bar window pushes the relative-strength horizon even shorter to see if faster rotation adds more signal,"ROC AUC above the lean base and at or above the +0.00065 from cs_return[5,10,20]; flat vs that means 3 is redundant with 5","model_features.classifier.cs_return_windows: [10, 20] -> [3, 5, 10, 20]",-0.00149624729786,-1.45674135265e-05,within_noise,0.993964216506,-0.00143157526169,0.0013720708943,0.0134614887081,0.001684957635,within_noise,0.650782510962,-0.00233288805699,0.00370686911407,within_noise,0.00750619855789,-0.0146481630985,/Users/richard/Desktop/pp/finance/StockWatch/.research/research_runs/20260619T061634882751Z/metadata.json,,,
ae352ebe,2933de1b,2026-06-19T06:20:02+00:00,success,sector_return is a signal-carrier kept only at [21]; adding a short 10-bar own-sector relative return captures faster sector rotation,ROC AUC rises if short sector momentum adds signal beyond the 21-bar window,"model_features.classifier.sector_return_windows: [21] -> [10, 21]",-0.000786284973527,0.000695394910808,within_noise,0.475428510306,-0.000943637512145,0.00221354917142,0.0141035819427,0.00232705086959,significant_improvement,0.0118575798147,0.000952335187846,0.00654808535312,within_noise,0.00862346119419,-0.0184886553462,/Users/richard/Desktop/pp/finance/StockWatch/.research/research_runs/20260619T061826444800Z/metadata.json,,,
59f2d87e,2933de1b,2026-06-19T06:21:41+00:00,success,"drawdown is a modest signal-carrier at [10,20]; a short 5-bar drawdown measures very recent pullback depth that may sharpen the downside-risk read","ROC AUC rises if recent-pullback depth adds signal; flat means [10,20] sufficed","model_features.classifier.drawdown_windows: [10, 20] -> [5, 10, 20]",-0.0011720965086,0.000309583375736,within_noise,0.720339109214,-0.00115722172005,0.00179289587181,0.0106632221778,-0.00111330889529,within_noise,0.897928668393,-0.0022746010995,0.00244269862903,within_noise,0.0079331199492,-0.0136611766722,/Users/richard/Desktop/pp/finance/StockWatch/.research/research_runs/20260619T062005153519Z/metadata.json,,,
544ac55b,2c242338,2026-06-19T06:24:24+00:00,success,"Stacking the two short-horizon winners — cs_return[5,10,20] (already in this parent) plus short sector[10,21] — should compound their AUC gains into the best lean model so far","ROC AUC above 0.5174 (the sector[10,21]-alone level), confirming the two short signals are complementary","model_features.classifier.sector_return_windows: [21] -> [10, 21]",-0.00208441615697,-0.000985713811337,within_noise,0.193242234911,-0.00254278377788,0.000456198156296,0.0150315289128,0.0013935197017,within_noise,0.510259764585,-0.00159240218356,0.00351377908637,within_noise,0.00656045309924,-0.0138716272399,/Users/richard/Desktop/pp/finance/StockWatch/.research/research_runs/20260619T062245330685Z/metadata.json,,,
968d47f5,2933de1b,2026-06-19T06:26:15+00:00,success,"Short sector was a big winner at 10 bars; adding a 5-bar window too captures even faster sector rotation on top of [10,21]","ROC AUC at or above sector[10,21]; flat means 5-bar is redundant with 10-bar","model_features.classifier.sector_return_windows: [21] -> [5, 10, 21]",-0.000821493409619,0.000660186474717,within_noise,0.493586555473,-0.00102640608219,0.00217697846174,0.0135024016261,0.00172587055298,significant_improvement,0.0163128796863,0.000803753300247,0.00829178777048,within_noise,0.00782669699939,-0.0180005790173,/Users/richard/Desktop/pp/finance/StockWatch/.research/research_runs/20260619T062427043759Z/metadata.json,,,
e7f3af67,2933de1b,2026-06-19T06:27:48+00:00,success,"Testing whether a 5-bar short sector window alone beats the 10-bar one, to locate the best single short-sector horizon","ROC AUC up vs lean base; comparison with sector[10,21] picks the better short window","model_features.classifier.sector_return_windows: [21] -> [5, 21]",-0.000933703232259,0.000547976652077,within_noise,0.550415052718,-0.00111849800292,0.00218019439887,0.0123930311112,0.000616500038116,within_noise,0.699048265462,-0.00208993379543,0.00333066385316,within_noise,0.0063666871885,-0.0127658105541,/Users/richard/Desktop/pp/finance/StockWatch/.research/research_runs/20260619T062617875409Z/metadata.json,,,
3765530e,2933de1b,2026-06-19T06:30:59+00:00,success,10-bar short sector was the winner; an 8-bar window tests whether a slightly faster sector horizon is even better,"ROC AUC near sector[10,21]; brackets the optimal short-sector horizon from below","model_features.classifier.sector_return_windows: [21] -> [8, 21]",-0.00242664269456,-0.000944962810227,within_noise,0.133249042167,-0.00258006716038,0.000399579124279,0.0120199245853,0.00024339351223,within_noise,0.971577703389,-0.00243911058679,0.00280920342258,within_noise,0.00732639464945,-0.0230200925417,/Users/richard/Desktop/pp/finance/StockWatch/.research/research_runs/20260619T062916968011Z/metadata.json,,,
4a5e1bbd,2933de1b,2026-06-19T06:32:40+00:00,success,"A 12-bar short sector window brackets the optimum from above; if AUC falls vs 10, the short-sector horizon peaks near 10 bars","ROC AUC near or below sector[10,21]; locates the short-sector horizon peak","model_features.classifier.sector_return_windows: [21] -> [12, 21]",-0.000683932511242,0.000797747373094,within_noise,0.384833200365,-0.00085891772043,0.0026017442725,0.0132645695613,0.00148803848825,within_noise,0.333839888506,-0.00142010095828,0.00429323998255,within_noise,0.0076468667826,-0.0137484604062,/Users/richard/Desktop/pp/finance/StockWatch/.research/research_runs/20260619T063102467275Z/metadata.json,,,
d26b773a,544ac55b,2026-06-19T06:34:21+00:00,success,"On top of the best combine (cs_return[5,10,20] + sector[10,21]), a faster 10-bar SMA is the last untested short-trend term; it may add a quicker trend read the [20,50] SMAs miss",ROC AUC above the combine if faster trend adds signal; flat/down confirms the combine is the peak,"model_features.classifier.sma_windows: [20, 50] -> [10, 20, 50]",-0.00194641588026,0.000138000276709,within_noise,0.889725655942,-0.0013806079409,0.0014716958078,0.0150538925312,2.23636184277e-05,within_noise,0.692936709251,-0.00160058704443,0.00241067871534,within_noise,0.00761104063356,-0.0149725568972,/Users/richard/Desktop/pp/finance/StockWatch/.research/research_runs/20260619T063243830876Z/metadata.json,,,
b4244cc3,544ac55b,2026-06-19T06:43:40+00:00,success,The ranker runs full-capacity trees (num_leaves 31) on a noisy thin target; halving to 15 leaves should reduce overfitting and steady the traded basket,"ranker top-k net return up or flat, stab_std down",ranker.num_leaves: 31 -> 15,-0.001783206713,0.000301209443974,within_noise,0.630272062846,-0.00109567116862,0.001812680428,0.0150315289128,0,within_noise,1,0,0,within_noise,0.00814097566333,-0.0261339039781,/Users/richard/Desktop/pp/finance/StockWatch/.research/research_runs/20260619T064139431475Z/metadata.json,,,
060cad70,544ac55b,2026-06-19T06:45:27+00:00,success,"min_data_in_leaf 20 is permissive for a small post-gate cohort; raising to 50 forces leaves onto more support, smoothing rank scores","ranker top-k net return up or flat, fold stability improves",ranker.min_data_in_leaf: 20 -> 50,-0.00168934532238,0.000395070834597,within_noise,0.546735034038,-0.000904177971052,0.00174884313835,0.0150315289128,0,within_noise,1,0,0,within_noise,0.00780879691822,-0.0171693066945,/Users/richard/Desktop/pp/finance/StockWatch/.research/research_runs/20260619T064343762009Z/metadata.json,,,
afdffe72,544ac55b,2026-06-19T06:47:14+00:00,success,feature_fraction 1.0 lets every tree see the full collinear feature set; subsampling to 0.8 decorrelates trees and curbs variance (a fresh untouched knob),ranker top-k net return up or flat,ranker.feature_fraction: 1 -> 0.8,-0.00171513899802,0.000369277158953,within_noise,0.567875058521,-0.000921710512799,0.0017575102741,0.0150315289128,0,within_noise,1,0,0,within_noise,0.00622336547899,-0.0142337833786,/Users/richard/Desktop/pp/finance/StockWatch/.research/research_runs/20260619T064530843934Z/metadata.json,,,
f6361644,afdffe72,2026-06-19T06:49:53+00:00,success,"All three iter-1 regularizers (num_leaves 15, min_data_in_leaf 50, feature_fraction 0.8) trended the ranker up independently; stacking them on the ff=0.8 parent should compound into a larger, possibly detectable gain","ranker top-k net return up more than any single knob, stab_std at or below the ff=0.8 level",ranker.min_data_in_leaf: 20 -> 50; ranker.num_leaves: 31 -> 15,-0.00293609017144,-0.00122095117342,within_noise,0.097001542901,-0.00267122956034,0.000185505190112,0.0150315289128,0,within_noise,1,0,0,within_noise,0.00755919654536,-0.0243256730137,/Users/richard/Desktop/pp/finance/StockWatch/.research/research_runs/20260619T064823128667Z/metadata.json,,,
a71eff56,b4244cc3,2026-06-19T06:51:26+00:00,success,num_leaves 15 helped; pushing further to 7 tests whether even simpler trees keep improving generalization or start to under-fit,ranker top-k net return at or above the num_leaves=15 level; a fall marks 15 as near the floor,ranker.num_leaves: 15 -> 7,-0.00201450174338,-0.000231295030381,within_noise,0.742421787682,-0.00174907521479,0.00121949031851,0.0150315289128,0,within_noise,1,0,0,within_noise,0.00706729794565,-0.015190839618,/Users/richard/Desktop/pp/finance/StockWatch/.research/research_runs/20260619T064956436465Z/metadata.json,,,
ba84c2ab,544ac55b,2026-06-19T06:53:17+00:00,success,"Slower learning (0.05 -> 0.03) lets the 200 boosting rounds fit the rank target more gradually, a fresh untouched knob that often helps noisy targets generalize",ranker top-k net return up or flat,ranker.learning_rate: 0.05 -> 0.03,-0.00203883244269,4.55837142844e-05,within_noise,0.890403495974,-0.00116738898093,0.00133567651022,0.0150315289128,0,within_noise,1,0,0,within_noise,0.00814306593883,-0.019300533377,/Users/richard/Desktop/pp/finance/StockWatch/.research/research_runs/20260619T065129353504Z/metadata.json,,,
25bcb6a7,544ac55b,2026-06-19T06:55:56+00:00,success,"volatility_windows [5,10,20] was confirmed noise for the classifier (AUC rose when dropped); the ranker still carries the full set, so dropping it should cut variance from the rank scores","ranker top-k net return up or flat, stab_std down","model_features.ranker.volatility_windows: [5, 10, 20] -> []",-0.00164799196187,0.000436424195106,within_noise,0.555974621055,-0.00101008381541,0.00207046986199,0.0150315289128,0,within_noise,1,0,0,within_noise,0.00834294980919,-0.0173839971268,/Users/richard/Desktop/pp/finance/StockWatch/.research/research_runs/20260619T065411781173Z/metadata.json,,,
612c6c57,544ac55b,2026-06-19T06:57:37+00:00,success,"cs_volatility_windows [10,20] (cross-sectional volatility) was classifier noise and is the cross-sectional mirror of an already-noisy family; dropping it from the ranker should be neutral-to-positive",ranker top-k net return up or flat,"model_features.ranker.cs_volatility_windows: [10, 20] -> []",-0.00259956493544,-0.000515148778468,within_noise,0.511554764531,-0.00185668767914,0.000944179120535,0.0150315289128,0,within_noise,1,0,0,within_noise,0.00768726481601,-0.0172415426493,/Users/richard/Desktop/pp/finance/StockWatch/.research/research_runs/20260619T065558992879Z/metadata.json,,,
67105f7c,544ac55b,2026-06-19T06:59:26+00:00,success,"relative_volume_windows [20,50] was prunable for the classifier; volume-surge information is already gated upstream, so it likely adds noise to the ranker's ordering",ranker top-k net return up or flat,"model_features.ranker.relative_volume_windows: [20, 50] -> []",-0.00161753151415,0.000466884642824,within_noise,0.451884025644,-0.000774848533117,0.00186559473,0.0150315289128,0,within_noise,1,0,0,within_noise,0.00714121597931,-0.0134049740303,/Users/richard/Desktop/pp/finance/StockWatch/.research/research_runs/20260619T065740380354Z/metadata.json,,,
943adbe4,544ac55b,2026-06-19T07:01:49+00:00,success,"runup_windows [1,3,10] (short trailing run-up) was classifier noise; in the ranker it likely duplicates return_windows momentum and adds variance","ranker top-k net return up or flat, stab_std down","model_features.ranker.runup_windows: [1, 3, 10] -> []",-0.00186916010415,0.000215256052827,within_noise,0.699808602898,-0.00102237560434,0.00150747150838,0.0150315289128,0,within_noise,1,0,0,within_noise,0.00851504382971,-0.021456369586,/Users/richard/Desktop/pp/finance/StockWatch/.research/research_runs/20260619T070002907962Z/metadata.json,,,
8f5fa47a,544ac55b,2026-06-19T07:03:36+00:00,success,"overextension_windows [10,20] (distance above MA) was classifier noise and overlaps the sma/ema trend features the ranker already has",ranker top-k net return up or flat,"model_features.ranker.overextension_windows: [10, 20] -> []",-0.00168604718235,0.000398368974621,within_noise,0.596778143243,-0.00105177305877,0.00209696538093,0.0150315289128,0,within_noise,1,0,0,within_noise,0.0079280379813,-0.0214741064338,/Users/richard/Desktop/pp/finance/StockWatch/.research/research_runs/20260619T070152104589Z/metadata.json,,,
a10a4c21,544ac55b,2026-06-19T07:05:33+00:00,success,"volume_quality_windows [10,20] was classifier noise and a second volume family; dropping it from the ranker should be neutral-to-positive like relative_volume was",ranker top-k net return up or flat,"model_features.ranker.volume_quality_windows: [10, 20] -> []",-0.00167686368133,0.000407552475647,within_noise,0.537368797027,-0.00087744003641,0.0017047106431,0.0150315289128,0,within_noise,1,0,0,within_noise,0.00714131884565,-0.0126414797116,/Users/richard/Desktop/pp/finance/StockWatch/.research/research_runs/20260619T070338775313Z/metadata.json,,,
e718e853,544ac55b,2026-06-19T07:07:44+00:00,success,"All five own-stock noise families (relative_volume, volatility, runup, overextension, volume_quality) pruned favorably alone; dropping all five yields a lean ranker mirroring the lean classifier and should compound the variance reduction","ranker top-k net return above any single prune, stab_std down","model_features.ranker.overextension_windows: [10, 20] -> []; model_features.ranker.relative_volume_windows: [20, 50] -> []; model_features.ranker.runup_windows: [1, 3, 10] -> []; model_features.ranker.volatility_windows: [5, 10, 20] -> []; model_features.ranker.volume_quality_windows: [10, 20] -> []",-0.000521211451791,0.00156320470518,within_noise,0.0539765981775,8.40725927984e-05,0.00323807993743,0.0150315289128,0,within_noise,1,0,0,within_noise,0.00760135222596,-0.0139392511413,/Users/richard/Desktop/pp/finance/StockWatch/.research/research_runs/20260619T070615910917Z/metadata.json,,,
4dcc1559,544ac55b,2026-06-19T07:09:33+00:00,success,"A conservative two-family prune (relative_volume + volatility, the two strongest single prunes) brackets the aggressive five-drop in case stacking over-prunes like the regularization stack did",ranker top-k net return up; comparison with the five-drop shows whether deeper pruning keeps helping,"model_features.ranker.relative_volume_windows: [20, 50] -> []; model_features.ranker.volatility_windows: [5, 10, 20] -> []",-0.0012373094077,0.000847106749277,within_noise,0.292092751059,-0.000601722630788,0.00242452658853,0.0150315289128,0,within_noise,1,0,0,within_noise,0.00743418448614,-0.0140836156012,/Users/richard/Desktop/pp/finance/StockWatch/.research/research_runs/20260619T070746714008Z/metadata.json,,,
ca7fe138,544ac55b,2026-06-19T07:11:18+00:00,success,"cs_volume_quality_windows [10,20] is the last untested noise family; unlike cs_volatility it may prune favorably like its own-stock volume_quality sibling did",ranker top-k net return up or flat,"model_features.ranker.cs_volume_quality_windows: [10, 20] -> []",-0.00142194378454,0.000662472372436,within_noise,0.306173978395,-0.000601183492535,0.00202683016773,0.0150315289128,0,within_noise,1,0,0,within_noise,0.0077197422433,-0.0170115902256,/Users/richard/Desktop/pp/finance/StockWatch/.research/research_runs/20260619T070936087470Z/metadata.json,,,
9dc84562,e718e853,2026-06-19T07:13:57+00:00,success,cs_volume_quality pruned favorably alone (+0.00066); adding it to the five-family lean ranker should deepen the variance reduction without touching the signal-carrying cs_volatility/cs_return,"ranker top-k net return above the five-drop lean (-0.00052), stab_std at or below","model_features.ranker.cs_volume_quality_windows: [10, 20] -> []",-0.00136637100359,-0.000845159551797,within_noise,0.219905544388,-0.00221619188414,0.000559922667535,0.0150315289128,0,within_noise,1,0,0,within_noise,0.00786953118828,-0.0163398421484,/Users/richard/Desktop/pp/finance/StockWatch/.research/research_runs/20260619T071220063495Z/metadata.json,,,
67002ec7,e718e853,2026-06-19T07:15:30+00:00,success,"num_leaves 15 trended up on the full feature set; on the lean ranker (fewer, cleaner features) shallower trees may help more since each split now carries more signal — a re-probe under a new config family",ranker top-k net return up vs the lean base,ranker.num_leaves: 31 -> 15,-0.00199614469518,-0.00147493324339,within_noise,0.0657828073854,-0.00313756396012,3.95531691683e-05,0.0150315289128,0,within_noise,1,0,0,within_noise,0.00609356968268,-0.0114493419324,/Users/richard/Desktop/pp/finance/StockWatch/.research/research_runs/20260619T071359448085Z/metadata.json,,,
b86a801f,e718e853,2026-06-19T07:17:11+00:00,success,n_estimators is an untouched knob; on the lean feature set more boosting rounds (200 -> 300) can extract more from the cleaner features before overfitting,ranker top-k net return up or flat,ranker.n_estimators: 200 -> 300,-0.00106423242232,-0.00054302097053,within_noise,0.176384166395,-0.00135125617806,0.000209114586798,0.0150315289128,0,within_noise,1,0,0,within_noise,0.00746854485688,-0.0167081425519,/Users/richard/Desktop/pp/finance/StockWatch/.research/research_runs/20260619T071532511775Z/metadata.json,,,
c602dd6c,e718e853,2026-06-19T07:19:33+00:00,success,"Adding a short 5-bar cross-sectional window (cs_return [10,20] -> [5,10,20]) was the classifier's strongest single lever; on the lean ranker it should capture fast relative-strength rotation the [10,20] windows miss",ranker top-k net return above the lean base (-0.00052),"model_features.ranker.cs_return_windows: [10, 20] -> [5, 10, 20]",-0.00115860674862,-0.000637395296833,within_noise,0.325269149751,-0.00195147149535,0.000672215657397,0.0150315289128,0,within_noise,1,0,0,within_noise,0.00791512256011,-0.0179832752001,/Users/richard/Desktop/pp/finance/StockWatch/.research/research_runs/20260619T071806991019Z/metadata.json,,,
edab8917,e718e853,2026-06-19T07:20:58+00:00,success,"A short 10-bar own-sector window (sector_return [21] -> [10,21]) gave the classifier a significant gate gain; faster sector rotation should sharpen the lean ranker's ordering too",ranker top-k net return above the lean base,"model_features.ranker.sector_return_windows: [21] -> [10, 21]",-0.00103719690641,-0.000515985454618,within_noise,0.527550139144,-0.00209608243115,0.00103687871006,0.0150315289128,0,within_noise,1,0,0,within_noise,0.00655366369525,-0.0138102771956,/Users/richard/Desktop/pp/finance/StockWatch/.research/research_runs/20260619T071935742379Z/metadata.json,,,
dd8231e2,e718e853,2026-06-19T07:22:39+00:00,success,"return_windows [1,3,5,10] is the original collinear momentum set; the classifier collapsed returns hard, so trimming to [1,5] should cut redundancy from the lean ranker without losing the momentum read","ranker top-k net return up or flat, stab_std down","model_features.ranker.return_windows: [1, 3, 5, 10] -> [1, 5]",-0.00184615518084,-0.00132494372905,significant_regression,0.0438127716633,-0.00263985794123,-2.89458560364e-05,0.0150315289128,0,within_noise,1,0,0,within_noise,0.00766789154288,-0.0164016945508,/Users/richard/Desktop/pp/finance/StockWatch/.research/research_runs/20260619T072100837775Z/metadata.json,,,
6645d014,e718e853,2026-06-19T07:25:06+00:00,success,"relevance_bins defines the NDCG target; the current 4-level [.5,.75,.90] split may over-discretize a thin top basket. A coarser 3-level [.5,.90] binning focuses the ranker on the truly top relative-return names — a fresh untouched lever",ranker top-k net return up or flat vs the lean base,"ranker.relevance_bins: [-Infinity, 0.5, 0.75, 0.9, Infinity] -> [-Infinity, 0.5, 0.9, Infinity]",-0.000510445874596,1.07655771949e-05,within_noise,0.989091719454,-0.00129582200662,0.0014503778466,0.0150315289128,0,within_noise,1,0,0,within_noise,0.00692106281768,-0.0113927447552,/Users/richard/Desktop/pp/finance/StockWatch/.research/research_runs/20260619T072333845066Z/metadata.json,,,
c166d201,e718e853,2026-06-19T07:26:33+00:00,success,max_depth is unbounded (-1); capping depth at 6 regularizes tree shape independently of num_leaves and may steady the lean ranker's deep interactions — an untouched knob,"ranker top-k net return up or flat, stab_std down",ranker.max_depth: -1 -> 6,-0.00189263948665,-0.00137142803486,significant_regression,0.0334828441944,-0.00266095189427,-0.000153447846599,0.0150315289128,0,within_noise,1,0,0,within_noise,0.00870662000167,-0.0180718150376,/Users/richard/Desktop/pp/finance/StockWatch/.research/research_runs/20260619T072508704803Z/metadata.json,,,
d6a0f074,e718e853,2026-06-19T07:28:04+00:00,success,feature_fraction was favorable on the full feature set but untested on the lean ranker; mild subsampling (0.9) decorrelates trees with minimal feature starvation now that only signal-carriers remain,ranker top-k net return up or flat,ranker.feature_fraction: 1 -> 0.9,-0.00134890169616,-0.000827690244366,within_noise,0.209294707806,-0.00210680735546,0.0004361840815,0.0150315289128,0,within_noise,1,0,0,within_noise,0.00716245080044,-0.0153005871903,/Users/richard/Desktop/pp/finance/StockWatch/.research/research_runs/20260619T072635762365Z/metadata.json,,,
86e31bec,e718e853,2026-06-19T07:30:30+00:00,success,"min_data_in_leaf 50 was the strongest single regularizer on the full feature set (+0.00040) but is untested on the lean ranker; with fewer features each leaf is noisier, so more support per leaf may now help more",ranker top-k net return up or flat vs the lean base (-0.00052),ranker.min_data_in_leaf: 20 -> 50,-0.00159172344931,-0.00107051199752,within_noise,0.168438974984,-0.00261519921772,0.000401208524549,0.0150315289128,0,within_noise,1,0,0,within_noise,0.00646815692785,-0.013569530745,/Users/richard/Desktop/pp/finance/StockWatch/.research/research_runs/20260619T072900187956Z/metadata.json,,,
9f9c2ab7,e718e853,2026-06-19T07:31:57+00:00,success,n_estimators 300 hurt (overfit); the opposite end — fewer rounds (150) — adds regularization by early stopping the ensemble and may generalize better on the thin lean target,ranker top-k net return up or flat,ranker.n_estimators: 200 -> 150,-0.00119822887436,-0.000677017422567,within_noise,0.0652510339151,-0.00146567216383,-8.76181976722e-06,0.0150315289128,0,within_noise,1,0,0,within_noise,0.00761654303164,-0.0144244682415,/Users/richard/Desktop/pp/finance/StockWatch/.research/research_runs/20260619T073033020703Z/metadata.json,,,
da7b4ce9,e718e853,2026-06-19T07:33:36+00:00,success,runup was the weakest single prune (+0.00022); adding it back ablates the lean stack to test whether the five-drop needs runup or a four-drop (relvol+volatility+volume_quality+overext) is equivalent,ranker top-k net return near the lean base if runup is dispensable; a clear drop confirms runup belongs in the stack,"model_features.ranker.runup_windows: [] -> [1, 3, 10]",-0.00219095017874,-0.00166973872695,significant_regression,0.0218189929646,-0.00318094381071,-0.00041032795561,0.0150315289128,0,within_noise,1,0,0,within_noise,0.00731833637054,-0.0183184312302,/Users/richard/Desktop/pp/finance/StockWatch/.research/research_runs/20260619T073200146347Z/metadata.json,,,
